order_id,product_id,quantity,unit_price,line_total
31904796,15,1,1.78,1.78
31904796,27,1,6.64,6.64
31904796,35,5,5.97,29.85
31916198,14,4,3.05,12.20
31916198,17,3,6.47,19.41
31917075,6,5,7.51,37.55
31917075,18,1,7.50,7.50
31939222,5,1,1.71,1.71
31939222,10,4,2.22,8.88
31939222,12,1,9.99,9.99
31939222,22,5,1.67,8.35
31939222,28,1,1.72,1.72
31947132,2,4,9.75,39.00
31947132,7,3,9.80,29.40
31947132,8,1,6.44,6.44
31947132,26,3,6.12,18.36
31947132,31,2,4.12,8.24
31947516,36,1,3.77,3.77
31956784,7,2,9.80,19.60
31956784,11,1,0.63,0.63
31956784,16,4,9.41,37.64
31956784,30,3,4.93,14.79
31956784,34,2,2.40,4.80
31969588,1,4,3.91,15.64
31969588,10,3,2.22,6.66
31969588,15,5,1.78,8.90
31969588,16,4,9.41,37.64
31974818,17,1,6.47,6.47
31977016,2,4,9.75,39.00
31981134,9,2,2.96,5.92
31981134,18,4,7.50,30.00
31983086,2,3,9.75,29.25
31983086,13,1,6.36,6.36
31983086,19,4,8.44,33.76
31983086,25,2,1.89,3.78
32003194,12,4,9.99,39.96
32004201,12,3,9.99,29.97
32004201,13,2,6.36,12.72
32004201,29,1,4.54,4.54
32004201,32,3,7.95,23.85
32004201,36,3,3.77,11.31
32023044,29,4,4.54,18.16
32031478,1,2,3.91,7.82
32031478,4,4,2.16,8.64
32031478,23,1,2.76,2.76
32035069,18,5,7.50,37.50
32035069,21,1,7.25,7.25
32038845,22,3,1.67,5.01
32038845,28,5,1.72,8.60
32038845,29,1,4.54,4.54
32040229,32,2,7.95,15.90
32042198,3,5,8.99,44.95
32042198,6,1,7.51,7.51
32042198,9,1,2.96,2.96
32048549,3,4,8.99,35.96
32048549,19,5,8.44,42.20
32048549,22,2,1.67,3.34
32048867,20,4,4.92,19.68
32048867,23,3,2.76,8.28
32048867,26,5,6.12,30.60
32048867,27,3,6.64,19.92
32052729,6,2,7.51,15.02
32052729,28,1,1.72,1.72
32058246,11,2,0.63,1.26
32062538,26,2,6.12,12.24
32062538,32,4,7.95,31.80
32076319,1,1,3.91,3.91
32076319,4,1,2.16,2.16
32076319,9,1,2.96,2.96
32076319,25,2,1.89,3.78
32076319,26,2,6.12,12.24
32077377,3,4,8.99,35.96
32078899,10,2,2.22,4.44
32078899,17,1,6.47,6.47
32079528,16,3,9.41,28.23
32079528,27,2,6.64,13.28
32079528,30,4,4.93,19.72
32079528,31,5,4.12,20.60
32079528,32,2,7.95,15.90
32088802,10,4,2.22,8.88
32088802,29,2,4.54,9.08
32088802,34,1,2.40,2.40
32090888,2,2,9.75,19.50
32090888,11,2,0.63,1.26
32090888,26,1,6.12,6.12
32090888,28,1,1.72,1.72
32090888,30,1,4.93,4.93
32103904,25,2,1.89,3.78
32116088,9,4,2.96,11.84
32116088,10,5,2.22,11.10
32116088,21,3,7.25,21.75
32116088,31,5,4.12,20.60
32138904,4,2,2.16,4.32
32138904,5,3,1.71,5.13
32138904,12,4,9.99,39.96
32138904,14,4,3.05,12.20
32144616,15,3,1.78,5.34
32144616,35,3,5.97,17.91
32148283,9,4,2.96,11.84
32148283,18,2,7.50,15.00
32148283,28,4,1.72,6.88
32148283,36,5,3.77,18.85
32159424,4,3,2.16,6.48
32159424,15,5,1.78,8.90
32159424,20,5,4.92,24.60
32159424,33,2,8.73,17.46
32167756,2,3,9.75,29.25
32167756,7,5,9.80,49.00
32167756,26,2,6.12,12.24
32167756,35,5,5.97,29.85
32180112,9,4,2.96,11.84
32180112,31,5,4.12,20.60
32191209,19,3,8.44,25.32
32191209,29,2,4.54,9.08
32198981,7,3,9.80,29.40
32198981,10,1,2.22,2.22
32198981,30,2,4.93,9.86
32198981,31,2,4.12,8.24
32203179,22,2,1.67,3.34
32203179,28,4,1.72,6.88
32203179,29,1,4.54,4.54
32203179,31,2,4.12,8.24
32221620,15,4,1.78,7.12
32221620,20,2,4.92,9.84
32225517,2,1,9.75,9.75
32225517,23,5,2.76,13.80
32238858,6,1,7.51,7.51
32238858,9,3,2.96,8.88
32238858,22,1,1.67,1.67
32238858,27,3,6.64,19.92
32245992,7,2,9.80,19.60
32245992,11,4,0.63,2.52
32245992,27,5,6.64,33.20
32245992,34,1,2.40,2.40
32246754,4,3,2.16,6.48
32246754,5,2,1.71,3.42
32246754,9,5,2.96,14.80
32246754,19,4,8.44,33.76
32248922,5,4,1.71,6.84
32248922,15,0,1.78,0.00
32248922,29,5,4.54,22.70
32248922,32,1,7.95,7.95
32253637,3,1,8.99,8.99
32253637,16,4,9.41,37.64
32283160,10,4,2.22,8.88
32283160,17,4,6.47,25.88
32283160,30,5,4.93,24.65
32320349,11,4,0.63,2.52
32320349,17,5,6.47,32.35
32332751,3,3,8.99,26.97
32332751,9,4,2.96,11.84
32332751,30,4,4.93,19.72
32340237,15,4,1.78,7.12
32340237,34,2,2.40,4.80
32345137,5,1,1.71,1.71
32345137,9,3,2.96,8.88
32345137,13,2,6.36,12.72
32345137,25,4,1.89,7.56
32345137,29,5,4.54,22.70
32349346,3,2,8.99,17.98
32349346,14,3,3.05,9.15
32349346,23,5,2.76,13.80
32353266,12,1,9.99,9.99
32353266,33,1,8.73,8.73
32353266,36,5,3.77,18.85
32354106,1,5,3.91,19.55
32354106,3,5,8.99,44.95
32354106,24,1,4.81,4.81
32354106,34,3,2.40,7.20
32355207,20,1,4.92,4.92
32355207,35,2,5.97,11.94
32355207,36,5,3.77,18.85
32386114,20,5,4.92,24.60
32386114,23,3,2.76,8.28
32386114,25,3,1.89,5.67
32386114,33,1,8.73,8.73
32386114,35,1,5.97,5.97
32390772,24,5,4.81,24.05
32390772,30,5,4.93,24.65
32402611,2,4,9.75,39.00
32402611,8,2,6.44,12.88
32402611,9,3,2.96,8.88
32402611,21,1,7.25,7.25
32402611,23,3,2.76,8.28
32425370,3,2,8.99,17.98
32425370,19,3,8.44,25.32
32425370,20,2,4.92,9.84
32425370,25,5,1.89,9.45
32473863,5,4,1.71,6.84
32482043,6,5,7.51,37.55
32482043,9,2,2.96,5.92
32501340,27,3,6.64,19.92
32503179,19,2,8.44,16.88
32503179,28,1,1.72,1.72
32514654,10,4,2.22,8.88
32514654,15,3,1.78,5.34
32514654,18,5,7.50,37.50
32514654,29,4,4.54,18.16
32514654,34,4,2.40,9.60
32518227,21,3,7.25,21.75
32518227,27,3,6.64,19.92
32518227,34,1,2.40,2.40
32540625,9,4,2.96,11.84
32540625,13,5,6.36,31.80
32540625,18,4,7.50,30.00
32540625,25,3,1.89,5.67
32550032,8,4,6.44,25.76
32550032,12,3,9.99,29.97
32550032,16,2,9.41,18.82
32550032,25,3,1.89,5.67
32550032,33,5,8.73,43.65
32550099,6,3,7.51,22.53
32550099,30,1,4.93,4.93
32550099,36,3,3.77,11.31
32557910,14,4,3.05,12.20
32557910,20,1,4.92,4.92
32557910,34,3,2.40,7.20
32580244,23,2,2.76,5.52
32581359,24,3,4.81,14.43
32581359,26,2,6.12,12.24
32581359,32,5,7.95,39.75
32585717,9,2,2.96,5.92
32585717,16,3,9.41,28.23
32585717,21,2,7.25,14.50
32588188,3,5,8.99,44.95
32588188,13,3,6.36,19.08
32588188,19,1,8.44,8.44
32589207,15,1,1.78,1.78
32589207,19,5,8.44,42.20
32589207,25,1,1.89,1.89
32589207,30,4,4.93,19.72
32597207,12,1,9.99,9.99
32597207,19,4,8.44,33.76
32597207,29,2,4.54,9.08
32597207,36,3,3.77,11.31
32598095,2,2,9.75,19.50
32598095,3,3,8.99,26.97
32598095,11,4,0.63,2.52
32598095,21,1,7.25,7.25
32600179,18,1,7.50,7.50
32603772,6,1,7.51,7.51
32603772,15,2,1.78,3.56
32603772,25,4,1.89,7.56
32603772,28,3,1.72,5.16
32603772,32,3,7.95,23.85
32606637,26,2,6.12,12.24
32606637,29,1,4.54,4.54
32608823,7,5,9.80,49.00
32616878,25,3,1.89,5.67
32616878,28,1,1.72,1.72
32658057,36,3,3.77,11.31
32658140,18,3,7.50,22.50
32659596,2,4,9.75,39.00
32659596,20,1,4.92,4.92
32659596,31,4,4.12,16.48
32665478,21,2,7.25,14.50
32669739,34,1,2.40,2.40
32679190,15,3,1.78,5.34
32679190,29,2,4.54,9.08
32679190,32,1,7.95,7.95
32679190,33,5,8.73,43.65
32684619,7,2,9.80,19.60
32684619,22,4,1.67,6.68
32684619,27,1,6.64,6.64
32684619,28,4,1.72,6.88
32690253,23,5,2.76,13.80
32694891,14,5,3.05,15.25
32694891,16,2,9.41,18.82
32694891,34,5,2.40,12.00
32702852,11,2,0.63,1.26
32702852,18,2,7.50,15.00
32702852,21,4,7.25,29.00
32702852,25,4,1.89,7.56
32702852,30,4,4.93,19.72
32702871,11,2,0.63,1.26
32702871,23,5,2.76,13.80
32702871,25,5,1.89,9.45
32706988,20,2,4.92,9.84
32706988,29,5,4.54,22.70
32706988,30,5,4.93,24.65
32706988,33,1,8.73,8.73
32715153,24,2,4.81,9.62
32715153,31,3,4.12,12.36
32715153,34,4,2.40,9.60
32724722,18,1,7.50,7.50
32724722,27,5,6.64,33.20
32724722,31,4,4.12,16.48
32747165,7,4,9.80,39.20
32760826,19,1,8.44,8.44
32760826,25,5,1.89,9.45
32762477,27,2,6.64,13.28
32763608,10,4,2.22,8.88
32763608,30,2,4.93,9.86
32781383,13,3,6.36,19.08
32781383,16,1,9.41,9.41
32781383,17,3,6.47,19.41
32781383,29,5,4.54,22.70
32781383,32,4,7.95,31.80
32790457,16,3,9.41,28.23
32790457,18,2,7.50,15.00
32790457,30,1,4.93,4.93
32796515,2,4,9.75,39.00
32804758,1,5,3.91,19.55
32804758,12,2,9.99,19.98
32804758,23,5,2.76,13.80
32804758,24,2,4.81,9.62
32813470,16,4,9.41,37.64
32813470,18,5,7.50,37.50
32813470,27,3,6.64,19.92
32813470,34,4,2.40,9.60
32815659,27,4,6.64,26.56
32853284,13,3,6.36,19.08
32853671,31,5,4.12,20.60
32861865,5,5,1.71,8.55
32861865,9,3,2.96,8.88
32861865,27,3,6.64,19.92
32861865,30,3,4.93,14.79
32888313,26,2,6.12,12.24
32888313,28,2,1.72,3.44
32888313,35,4,5.97,23.88
32888313,36,2,3.77,7.54
32937650,7,2,9.80,19.60
32940916,7,4,9.80,39.20
32965894,21,2,7.25,14.50
32995183,8,4,6.44,25.76
32997468,31,4,4.12,16.48
32998361,9,3,2.96,8.88
32998361,24,5,4.81,24.05
32998361,27,3,6.64,19.92
32998361,29,4,4.54,18.16
33013115,6,3,7.51,22.53
33013115,16,5,9.41,47.05
33030970,21,4,7.25,29.00
33030970,32,5,7.95,39.75
33033907,11,3,0.63,1.89
33033907,28,1,1.72,1.72
33037900,11,5,0.63,3.15
33037900,15,1,1.78,1.78
33037900,22,1,1.67,1.67
33037900,25,1,1.89,1.89
33043786,1,4,3.91,15.64
33043786,4,5,2.16,10.80
33043786,10,4,2.22,8.88
33043786,16,1,9.41,9.41
33043786,21,2,7.25,14.50
33050698,8,5,6.44,32.20
33050698,21,4,7.25,29.00
33052111,5,2,1.71,3.42
33052111,26,1,6.12,6.12
33052111,30,1,4.93,4.93
33052111,34,5,2.40,12.00
33052111,35,5,5.97,29.85
33067818,18,3,7.50,22.50
33067818,27,2,6.64,13.28
33082485,16,1,9.41,9.41
33082485,18,3,7.50,22.50
33106132,2,3,9.75,29.25
33106132,7,4,9.80,39.20
33106132,27,3,6.64,19.92
33106132,32,1,7.95,7.95
33106132,36,3,3.77,11.31
33107086,24,2,4.81,9.62
33122354,19,2,8.44,16.88
33122354,25,4,1.89,7.56
33122354,27,3,6.64,19.92
33123373,23,3,2.76,8.28
33123373,34,3,2.40,7.20
33132122,26,2,6.12,12.24
33133282,27,2,6.64,13.28
33133282,29,4,4.54,18.16
33133282,31,3,4.12,12.36
33148365,17,4,6.47,25.88
33152868,25,5,1.89,9.45
33155429,3,2,8.99,17.98
33155429,11,5,0.63,3.15
33155429,14,3,3.05,9.15
33155429,27,1,6.64,6.64
33155429,29,4,4.54,18.16
33171803,27,4,6.64,26.56
33235049,4,4,2.16,8.64
33235049,5,5,1.71,8.55
33235049,6,2,7.51,15.02
33235049,7,2,9.80,19.60
33235049,11,5,0.63,3.15
33237009,9,4,2.96,11.84
33241388,30,1,4.93,4.93
33241388,32,5,7.95,39.75
33241388,33,5,8.73,43.65
33242502,1,5,3.91,19.55
33242502,3,3,8.99,26.97
33242502,4,2,2.16,4.32
33248785,16,5,9.41,47.05
33250336,9,5,2.96,14.80
33255746,6,4,7.51,30.04
33255746,27,3,6.64,19.92
33255746,33,4,8.73,34.92
33302919,22,4,1.67,6.68
33302919,30,3,4.93,14.79
33302919,33,2,8.73,17.46
33310579,10,3,2.22,6.66
33310579,14,3,3.05,9.15
33310579,23,3,2.76,8.28
33310579,32,1,7.95,7.95
33312202,3,4,8.99,35.96
33312202,6,5,7.51,37.55
33312202,11,3,0.63,1.89
33312202,19,5,8.44,42.20
33312202,22,4,1.67,6.68
33312994,14,4,3.05,12.20
33312994,30,2,4.93,9.86
33313319,9,2,2.96,5.92
33313319,16,1,9.41,9.41
33313319,24,3,4.81,14.43
33318462,15,4,1.78,7.12
33318462,23,2,2.76,5.52
33318462,27,1,6.64,6.64
33329912,30,4,4.93,19.72
33331443,12,5,9.99,49.95
33331443,19,2,8.44,16.88
33331443,23,2,2.76,5.52
33331443,30,1,4.93,4.93
33342525,4,4,2.16,8.64
33342525,14,3,3.05,9.15
33342525,18,2,7.50,15.00
33342525,29,3,4.54,13.62
33342525,30,1,4.93,4.93
33343080,24,3,4.81,14.43
33360872,19,5,8.44,42.20
33360872,28,3,1.72,5.16
33360872,30,3,4.93,14.79
33370740,2,1,9.75,9.75
33370740,17,5,6.47,32.35
33370740,24,1,4.81,4.81
33370740,26,4,6.12,24.48
33389873,17,1,6.47,6.47
33389873,18,1,7.50,7.50
33393092,9,3,2.96,8.88
33393092,11,5,0.63,3.15
33395270,1,3,3.91,11.73
33395270,13,3,6.36,19.08
33408080,18,2,7.50,15.00
33408080,20,5,4.92,24.60
33408080,29,1,4.54,4.54
33408080,32,3,7.95,23.85
33440978,8,1,6.44,6.44
33440978,26,4,6.12,24.48
33461666,9,1,2.96,2.96
33462290,3,3,8.99,26.97
33462290,9,5,2.96,14.80
33462290,19,2,8.44,16.88
33462290,30,5,4.93,24.65
33463810,10,1,2.22,2.22
33463810,11,3,0.63,1.89
33463810,13,1,6.36,6.36
33463810,17,2,6.47,12.94
33463810,30,3,4.93,14.79
33471654,13,1,6.36,6.36
33471654,27,3,6.64,19.92
33472449,15,3,1.78,5.34
33472449,22,4,1.67,6.68
33472449,35,1,5.97,5.97
33476341,8,2,6.44,12.88
33476341,16,2,9.41,18.82
33476341,26,5,6.12,30.60
33476341,35,1,5.97,5.97
33478221,18,5,7.50,37.50
33478221,19,5,8.44,42.20
33478221,21,4,7.25,29.00
33479306,26,3,6.12,18.36
33485350,11,4,0.63,2.52
33492895,17,2,6.47,12.94
33492895,26,4,6.12,24.48
33492895,36,1,3.77,3.77
33510221,6,1,7.51,7.51
33535168,3,5,8.99,44.95
33535168,8,3,6.44,19.32
33535168,10,3,2.22,6.66
33535168,28,4,1.72,6.88
33545895,1,5,3.91,19.55
33545895,6,5,7.51,37.55
33545895,11,1,0.63,0.63
33545895,19,1,8.44,8.44
33545895,26,3,6.12,18.36
33550085,7,1,9.80,9.80
33550085,16,4,9.41,37.64
33550085,18,3,7.50,22.50
33550085,22,4,1.67,6.68
33559203,16,4,9.41,37.64
33559203,29,1,4.54,4.54
33564854,13,2,6.36,12.72
33564854,16,1,9.41,9.41
33565666,12,4,9.99,39.96
33565666,18,5,7.50,37.50
33566686,1,5,3.91,19.55
33566686,11,5,0.63,3.15
33566686,18,2,7.50,15.00
33566686,35,2,5.97,11.94
33571027,10,2,2.22,4.44
33571027,30,3,4.93,14.79
33571027,31,2,4.12,8.24
33596597,1,1,3.91,3.91
33596597,4,2,2.16,4.32
33596597,12,4,9.99,39.96
33596597,23,5,2.76,13.80
33599531,3,1,8.99,8.99
33599531,10,2,2.22,4.44
33599531,11,3,0.63,1.89
33599531,14,2,3.05,6.10
33599531,18,1,7.50,7.50
33602502,7,5,9.80,49.00
33602502,33,2,8.73,17.46
33603701,3,5,8.99,44.95
33603701,33,1,8.73,8.73
33609626,1,4,3.91,15.64
33609626,3,4,8.99,35.96
33609626,7,2,9.80,19.60
33612218,2,1,9.75,9.75
33612218,3,2,8.99,17.98
33612218,27,2,6.64,13.28
33615207,7,5,9.80,49.00
33615207,17,5,6.47,32.35
33615207,23,2,2.76,5.52
33615207,34,2,2.40,4.80
33615207,36,2,3.77,7.54
33618489,19,2,8.44,16.88
33622829,10,5,2.22,11.10
33622829,12,5,9.99,49.95
33622829,14,1,3.05,3.05
33622829,33,3,8.73,26.19
33630446,2,1,9.75,9.75
33630446,3,5,8.99,44.95
33630446,19,4,8.44,33.76
33630446,25,1,1.89,1.89
33645445,8,4,6.44,25.76
33645445,10,4,2.22,8.88
33645445,12,1,9.99,9.99
33645445,29,5,4.54,22.70
33645445,33,5,8.73,43.65
33647204,1,4,3.91,15.64
33647204,4,4,2.16,8.64
33647204,15,5,1.78,8.90
33647204,25,1,1.89,1.89
33648710,4,5,2.16,10.80
33648710,12,2,9.99,19.98
33648710,36,1,3.77,3.77
33652078,5,3,1.71,5.13
33652078,16,5,9.41,47.05
33657536,5,2,1.71,3.42
33657536,9,5,2.96,14.80
33665130,8,3,6.44,19.32
33665130,12,2,9.99,19.98
33665130,28,2,1.72,3.44
33665130,32,5,7.95,39.75
33668064,26,3,6.12,18.36
33672093,16,1,9.41,9.41
33672093,36,5,3.77,18.85
33690247,6,2,7.51,15.02
33690247,28,3,1.72,5.16
33693539,6,2,7.51,15.02
33693539,23,1,2.76,2.76
33693539,25,4,1.89,7.56
33693539,32,5,7.95,39.75
33708812,32,3,7.95,23.85
33716526,11,1,0.63,0.63
33716526,13,1,6.36,6.36
33716526,26,1,6.12,6.12
33716526,34,1,2.40,2.40
33719007,13,3,6.36,19.08
33719007,20,3,4.92,14.76
33719007,35,4,5.97,23.88
33720353,7,1,9.80,9.80
33720353,8,5,6.44,32.20
33720353,22,5,1.67,8.35
33725002,27,3,6.64,19.92
33728770,1,3,3.91,11.73
33728770,32,3,7.95,23.85
33729745,3,5,8.99,44.95
33729745,21,1,7.25,7.25
33729745,22,3,1.67,5.01
33732694,24,3,4.81,14.43
33775130,30,1,4.93,4.93
33777414,28,3,1.72,5.16
33782689,8,4,6.44,25.76
33782689,21,2,7.25,14.50
33782689,22,5,1.67,8.35
33782689,29,5,4.54,22.70
33782689,35,2,5.97,11.94
33803717,10,2,2.22,4.44
33803717,18,4,7.50,30.00
33803717,25,5,1.89,9.45
33808233,4,5,2.16,10.80
33808233,9,3,2.96,8.88
33808233,34,3,2.40,7.20
33813408,3,1,8.99,8.99
33813408,13,1,6.36,6.36
33813408,14,1,3.05,3.05
33813408,19,3,8.44,25.32
33831730,1,4,3.91,15.64
33831730,24,4,4.81,19.24
33831730,29,5,4.54,22.70
33846484,2,3,9.75,29.25
33846484,9,5,2.96,14.80
33846484,10,1,2.22,2.22
33846484,22,3,1.67,5.01
33846484,26,1,6.12,6.12
33848688,8,2,6.44,12.88
33848688,21,2,7.25,14.50
33848688,34,5,2.40,12.00
33865378,30,2,4.93,9.86
33865378,33,1,8.73,8.73
33879282,31,2,4.12,8.24
33885941,27,2,6.64,13.28
33888588,33,4,8.73,34.92
33907900,1,5,3.91,19.55
33907900,3,1,8.99,8.99
33907900,9,3,2.96,8.88
33907900,19,3,8.44,25.32
33907900,22,3,1.67,5.01
33935533,4,2,2.16,4.32
33939594,11,5,0.63,3.15
33939594,13,2,6.36,12.72
33939594,36,4,3.77,15.08
33947483,7,3,9.80,29.40
33954071,5,2,1.71,3.42
33958271,22,2,1.67,3.34
33958271,27,4,6.64,26.56
33977085,8,4,6.44,25.76
33977085,9,5,2.96,14.80
33977085,11,1,0.63,0.63
33982542,1,1,3.91,3.91
33982542,6,4,7.51,30.04
33982542,7,2,9.80,19.60
33998482,31,3,4.12,12.36
34020075,3,4,8.99,35.96
34020075,23,4,2.76,11.04
34037242,1,4,3.91,15.64
34037242,3,1,8.99,8.99
34039076,3,2,8.99,17.98
34039076,26,2,6.12,12.24
34039076,33,3,8.73,26.19
34039533,10,5,2.22,11.10
34039533,26,5,6.12,30.60
34049537,13,2,6.36,12.72
34049537,32,5,7.95,39.75
34049537,34,4,2.40,9.60
34050896,3,2,8.99,17.98
34050896,18,1,7.50,7.50
34050896,19,3,8.44,25.32
34050896,29,1,4.54,4.54
34050896,33,2,8.73,17.46
34059283,2,4,9.75,39.00
34074378,25,2,1.89,3.78
34074378,31,1,4.12,4.12
34093035,6,4,7.51,30.04
34093035,23,2,2.76,5.52
34093035,26,1,6.12,6.12
34097133,4,5,2.16,10.80
34097133,6,1,7.51,7.51
34097133,9,2,2.96,5.92
34097133,29,3,4.54,13.62
34098450,3,4,8.99,35.96
34098450,5,5,1.71,8.55
34098450,7,1,9.80,9.80
34098450,20,5,4.92,24.60
34098450,36,1,3.77,3.77
34099988,6,5,7.51,37.55
34099988,23,2,2.76,5.52
34105674,10,2,2.22,4.44
34105674,18,5,7.50,37.50
34105674,19,4,8.44,33.76
34105674,26,1,6.12,6.12
34105674,31,5,4.12,20.60
34109410,4,2,2.16,4.32
34109410,6,5,7.51,37.55
34109410,21,2,7.25,14.50
34109410,24,1,4.81,4.81
34110923,3,1,8.99,8.99
34110923,5,5,1.71,8.55
34110923,10,4,2.22,8.88
34110923,24,1,4.81,4.81
34124161,7,1,9.80,9.80
34124161,9,1,2.96,2.96
34124161,19,1,8.44,8.44
34124161,20,3,4.92,14.76
34124161,29,1,4.54,4.54
34147434,4,4,2.16,8.64
34147434,7,3,9.80,29.40
34147434,34,3,2.40,7.20
34147434,35,1,5.97,5.97
34159403,13,5,6.36,31.80
34159403,34,4,2.40,9.60
34160479,4,3,2.16,6.48
34160479,7,3,9.80,29.40
34160479,10,3,2.22,6.66
34160479,26,1,6.12,6.12
34160479,33,1,8.73,8.73
34165375,1,2,3.91,7.82
34165375,10,3,2.22,6.66
34165375,13,4,6.36,25.44
34165375,35,1,5.97,5.97
34168829,12,4,9.99,39.96
34168829,35,1,5.97,5.97
34184285,4,4,2.16,8.64
34184285,21,5,7.25,36.25
34189087,19,4,8.44,33.76
34189087,23,1,2.76,2.76
34191903,3,5,8.99,44.95
34191903,7,1,9.80,9.80
34191903,18,4,7.50,30.00
34191903,24,5,4.81,24.05
34198597,7,5,9.80,49.00
34198597,15,1,1.78,1.78
34198597,23,1,2.76,2.76
34211500,15,2,1.78,3.56
34211500,20,3,4.92,14.76
34211500,21,1,7.25,7.25
34211500,34,3,2.40,7.20
34214017,11,2,0.63,1.26
34214017,26,2,6.12,12.24
34214017,28,2,1.72,3.44
34214017,33,3,8.73,26.19
34216259,9,2,2.96,5.92
34216259,15,2,1.78,3.56
34216259,20,4,4.92,19.68
34216259,23,3,2.76,8.28
34216259,30,2,4.93,9.86
34220779,2,3,9.75,29.25
34220779,7,4,9.80,39.20
34220779,9,5,2.96,14.80
34220779,17,2,6.47,12.94
34220779,25,5,1.89,9.45
34225002,1,4,3.91,15.64
34225002,15,1,1.78,1.78
34225002,26,4,6.12,24.48
34225002,29,5,4.54,22.70
34230790,2,1,9.75,9.75
34231203,4,5,2.16,10.80
34231203,13,3,6.36,19.08
34231203,21,1,7.25,7.25
34231203,35,5,5.97,29.85
34237534,16,2,9.41,18.82
34237534,18,5,7.50,37.50
34237534,24,1,4.81,4.81
34237534,31,3,4.12,12.36
34237534,36,4,3.77,15.08
34238158,12,3,9.99,29.97
34238158,26,3,6.12,18.36
34256116,29,4,4.54,18.16
34262379,33,3,8.73,26.19
34285950,8,4,6.44,25.76
34285950,23,1,2.76,2.76
34285950,31,3,4.12,12.36
34285950,34,4,2.40,9.60
34331224,7,4,9.80,39.20
34363986,4,5,2.16,10.80
34363986,16,5,9.41,47.05
34363986,17,3,6.47,19.41
34368606,29,1,4.54,4.54
34384527,3,1,8.99,8.99
34384527,22,1,1.67,1.67
34389699,4,1,2.16,2.16
34389699,6,1,7.51,7.51
34389699,15,3,1.78,5.34
34389699,24,5,4.81,24.05
34389699,33,1,8.73,8.73
34435847,5,3,1.71,5.13
34435847,7,4,9.80,39.20
34435847,24,1,4.81,4.81
34466248,6,5,7.51,37.55
34466248,13,4,6.36,25.44
34466248,26,2,6.12,12.24
34472024,1,2,3.91,7.82
34472024,3,2,8.99,17.98
34472024,21,4,7.25,29.00
34472024,24,2,4.81,9.62
34477059,2,1,9.75,9.75
34477059,17,1,6.47,6.47
34495246,3,2,8.99,17.98
34495246,7,4,9.80,39.20
34495246,18,5,7.50,37.50
34495246,29,4,4.54,18.16
34496384,21,2,7.25,14.50
34496384,24,2,4.81,9.62
34496384,34,1,2.40,2.40
34503530,10,3,2.22,6.66
34503530,13,3,6.36,19.08
34503530,16,2,9.41,18.82
34503530,31,1,4.12,4.12
34503530,33,5,8.73,43.65
34516616,4,1,2.16,2.16
34516616,17,5,6.47,32.35
34516616,26,2,6.12,12.24
34517255,12,1,9.99,9.99
34517255,13,1,6.36,6.36
34517255,25,5,1.89,9.45
34517255,29,3,4.54,13.62
34517255,32,2,7.95,15.90
34520737,13,3,6.36,19.08
34520737,32,4,7.95,31.80
34520737,35,4,5.97,23.88
34532857,8,4,6.44,25.76
34532857,15,2,1.78,3.56
34581659,1,5,3.91,19.55
34581659,17,1,6.47,6.47
34583470,3,1,8.99,8.99
34583470,4,4,2.16,8.64
34583470,6,3,7.51,22.53
34583470,9,3,2.96,8.88
34591261,26,1,6.12,6.12
34595970,2,3,9.75,29.25
34595970,3,5,8.99,44.95
34595970,17,4,6.47,25.88
34595970,30,3,4.93,14.79
34600241,8,2,6.44,12.88
34600241,10,2,2.22,4.44
34600241,11,5,0.63,3.15
34600241,23,4,2.76,11.04
34600241,31,2,4.12,8.24
34626034,18,5,7.50,37.50
34626034,21,2,7.25,14.50
34626034,26,5,6.12,30.60
34636367,30,2,4.93,9.86
34650594,30,4,4.93,19.72
34664280,7,4,9.80,39.20
34664280,13,5,6.36,31.80
34664280,15,3,1.78,5.34
34664280,25,2,1.89,3.78
34666901,32,5,7.95,39.75
34667222,10,2,2.22,4.44
34667222,16,3,9.41,28.23
34667222,27,1,6.64,6.64
34667222,30,5,4.93,24.65
34678858,20,2,4.92,9.84
34678858,27,2,6.64,13.28
34678858,32,5,7.95,39.75
34707720,29,4,4.54,18.16
34725561,11,2,0.63,1.26
34725561,18,5,7.50,37.50
34725561,20,2,4.92,9.84
34729164,10,4,2.22,8.88
34729164,18,4,7.50,30.00
34729164,19,3,8.44,25.32
34729164,27,3,6.64,19.92
34729164,35,3,5.97,17.91
34735318,8,4,6.44,25.76
34740002,16,4,9.41,37.64
34740002,22,5,1.67,8.35
34740002,27,5,6.64,33.20
34741769,15,2,1.78,3.56
34753088,4,5,2.16,10.80
34753088,12,5,9.99,49.95
34753088,14,5,3.05,15.25
34753088,27,3,6.64,19.92
34753088,34,4,2.40,9.60
34761933,28,3,1.72,5.16
34764955,10,2,2.22,4.44
34764955,18,5,7.50,37.50
34764955,23,5,2.76,13.80
34764955,26,5,6.12,30.60
34764955,29,2,4.54,9.08
34773605,3,2,8.99,17.98
34773605,11,1,0.63,0.63
34774493,15,4,1.78,7.12
34774493,35,5,5.97,29.85
34780656,5,1,1.71,1.71
34780656,11,3,0.63,1.89
34780656,15,4,1.78,7.12
34780656,34,2,2.40,4.80
34780656,36,5,3.77,18.85
34789539,3,2,8.99,17.98
34789539,6,2,7.51,15.02
34789539,9,2,2.96,5.92
34789539,13,5,6.36,31.80
