order_id,order_datetime,customer_id,total_amount,num_items
29756731,2024-02-02T16:10:18.294809,8,7.51,1
29756836,2024-02-10T01:26:34.172840,26,57.98,3
29761814,2024-02-09T06:19:43.803293,6,19.68,3
29764798,2024-02-09T18:05:13.526650,1,69.27,2
29765882,2024-02-05T19:53:13.514694,22,17.19,2
29782680,2024-02-10T03:08:57.159441,28,43.78,3
29785188,2024-02-02T00:40:19.471665,23,10.77,2
29793141,2024-02-01T05:28:40.135960,8,12.2,1
29796957,2024-02-08T11:44:47.249647,11,22.04,2
29800351,2024-02-05T01:43:00.009944,27,42.12,5
29802007,2024-02-02T09:03:49.447639,22,46.22,3
29806752,2024-02-02T19:47:52.878692,8,37.91,4
29813159,2024-02-02T07:49:54.163260,18,37.02,5
29822431,2024-02-02T15:26:29.541271,10,46.36,3
29864442,2024-02-03T17:43:00.967337,6,30.03,3
29869037,2024-02-02T06:36:23.273213,3,36.11,3
29884059,2024-02-04T02:33:26.963423,1,4.44,1
29904008,2024-02-08T04:30:33.536527,16,32.93,2
29918586,2024-02-04T05:15:18.374881,25,46.42,4
29922405,2024-02-05T07:33:04.122583,16,29.88,2
29931728,2024-02-08T02:35:53.030758,7,52.44,4
29933388,2024-02-09T08:56:01.223170,13,70.44,4
29942693,2024-02-05T22:08:00.294951,5,33.54,2
29943891,2024-02-10T01:46:00.131365,5,2.96,1
29953071,2024-02-06T11:05:09.885611,16,34.67,4
29953835,2024-02-04T22:33:24.809251,11,3.42,1
29956449,2024-02-05T19:51:45.472000,20,54.88,3
29958800,2024-02-08T06:32:15.787333,11,66.64,4
29962543,2024-02-02T19:33:24.370985,6,44.59,3
29964295,2024-02-01T17:08:39.717154,19,73.03,4
29977844,2024-02-01T11:37:51.410368,2,87.02,3
30004979,2024-02-03T00:36:57.534111,1,45.03,3
30011665,2024-02-09T18:10:51.844555,25,20.88,2
30014665,2024-02-08T14:43:50.445765,12,2.52,1
30022555,2024-02-04T09:20:07.932281,27,70.94,5
30029166,2024-02-05T15:28:49.572927,5,72.27,4
30051177,2024-02-04T10:32:00.853708,10,3.77,1
30096450,2024-02-08T21:11:23.944795,21,15.37,2
30097351,2024-02-09T13:39:09.068972,14,19.6,1
30107973,2024-02-01T10:59:33.288860,23,57.3,4
30113373,2024-02-04T04:46:26.355234,21,51.16,4
30124337,2024-02-03T14:22:50.949357,29,62.11,3
30137342,2024-02-04T05:34:11.253754,14,42.21,2
30143968,2024-02-01T20:18:49.604975,18,54.17,3
30162531,2024-02-04T19:23:31.683103,3,48.12,3
30185837,2024-02-10T08:25:03.228159,18,30.0,3
30195405,2024-02-05T11:29:53.210577,10,12.0,1
30199448,2024-02-04T16:23:44.133225,29,42.42,2
30204864,2024-02-08T10:27:17.980003,11,36.96,4
30216826,2024-02-09T15:35:21.539948,6,50.54,5
30220825,2024-02-09T14:20:46.651952,6,5.01,1
30223278,2024-02-01T23:12:00.443026,24,70.42,4
30247025,2024-02-07T22:40:23.032745,5,72.87,4
30256898,2024-02-05T13:00:56.786965,24,37.16,3
30257313,2024-02-01T08:54:22.821450,14,106.02,5
30264622,2024-02-08T16:53:35.184711,4,31.39,3
30275030,2024-02-04T02:24:13.870048,14,46.2,4
30276886,2024-02-01T06:28:09.878141,8,36.14,2
30297598,2024-02-01T04:24:21.236978,26,29.61,2
30312088,2024-02-02T20:25:17.606778,22,65.69,4
30325675,2024-02-03T05:29:13.234426,30,49.62,3
30337206,2024-02-01T13:07:32.548365,28,92.56,4
30342267,2024-02-08T07:12:19.908669,13,46.65,4
30361225,2024-02-01T10:54:45.470950,2,17.98,1
30366708,2024-02-04T13:19:34.776069,29,16.28,2
30382088,2024-02-05T16:05:58.438998,16,31.41,2
30392148,2024-02-05T07:29:53.322924,26,52.08,3
30409989,2024-02-09T07:54:42.580136,27,1.71,1
30419128,2024-02-08T04:06:27.186745,21,9.93,2
30435191,2024-02-04T00:03:00.484400,8,105.37,5
30440438,2024-02-01T05:45:01.379702,1,34.92,1
30492462,2024-02-04T08:42:06.290683,7,66.85,3
30494804,2024-02-04T16:58:59.076156,3,78.04,3
30505498,2024-02-10T00:50:51.759869,4,47.23,4
30527055,2024-02-02T05:44:09.386732,10,12.36,1
30530526,2024-02-08T09:13:33.985687,6,12.88,1
30547428,2024-02-05T13:05:55.854993,17,48.12,3
30557660,2024-02-04T00:19:06.789490,21,19.39,2
30567118,2024-02-10T18:31:42.030828,20,9.7,2
30582107,2024-02-10T13:38:28.609457,3,6.36,1
30599852,2024-02-01T17:16:57.299433,9,63.51,4
30601950,2024-02-03T10:23:15.382609,16,57.55,3
30618653,2024-02-08T06:43:53.510746,11,137.41,5
30628001,2024-02-10T11:15:50.995145,27,18.24,3
30629549,2024-02-05T08:54:15.952968,27,80.69,5
30638897,2024-02-04T10:54:37.702183,21,5.92,1
30670264,2024-02-02T02:34:54.711865,21,49.8,3
30690565,2024-02-06T16:03:07.845983,12,63.24,4
30727466,2024-02-03T22:33:33.555130,5,72.66,5
30743618,2024-02-02T04:56:00.695518,19,102.02,5
30744107,2024-02-10T11:32:17.713963,9,43.54,4
30746252,2024-02-01T05:16:15.510536,10,78.83,4
30746481,2024-02-01T03:41:06.806466,15,50.72,3
30747543,2024-02-10T11:08:38.169231,24,68.67,5
30749282,2024-02-01T03:05:23.950760,3,27.6,3
30755346,2024-02-02T12:42:20.424405,15,6.48,1
30783752,2024-02-02T13:59:30.420656,21,29.97,1
30802314,2024-02-01T17:56:18.335311,4,71.33,4
30806555,2024-02-05T18:18:21.558090,28,66.4,4
30808368,2024-02-06T23:29:07.143030,12,57.19,2
30824898,2024-02-01T18:11:34.225292,1,16.51,3
30825507,2024-02-01T19:34:59.326327,5,9.75,1
30841308,2024-02-02T23:52:05.488258,20,19.68,1
30842336,2024-02-06T00:46:56.545862,20,3.15,1
30847297,2024-02-04T22:53:08.237940,5,6.92,2
30851873,2024-02-04T03:49:12.353510,13,56.65,3
30871617,2024-02-04T13:52:19.987193,25,19.14,2
30888100,2024-02-02T13:13:05.400779,16,8.55,1
30894713,2024-02-09T12:33:02.663511,29,133.91,5
30903703,2024-02-08T18:56:07.532043,6,19.98,3
30905166,2024-02-06T04:53:07.319035,16,108.3,5
30943261,2024-02-04T13:39:29.358613,4,70.32,5
30951201,2024-02-10T16:52:06.993760,4,14.79,1
30952524,2024-02-01T01:17:11.871891,28,59.15,5
30967596,2024-02-08T22:35:05.730415,21,5.92,1
30969184,2024-02-04T04:25:04.184394,23,42.43,3
30973271,2024-02-03T12:05:47.275222,11,33.76,1
30980291,2024-02-09T19:31:14.332289,10,53.0,4
30981897,2024-02-10T15:30:42.543751,11,24.51,2
30982574,2024-02-05T14:35:20.711442,24,18.98,2
30982828,2024-02-08T06:52:28.944974,18,29.0,1
30996821,2024-02-10T14:37:45.013222,28,40.0,3
30997920,2024-02-05T22:42:49.958320,10,30.31,2
31001941,2024-02-02T02:33:07.898182,25,83.92,2
31005479,2024-02-02T16:07:09.755564,1,39.2,1
31007017,2024-02-02T17:01:40.056791,10,19.68,1
31010221,2024-02-08T02:47:43.383331,3,40.09,5
31011349,2024-02-10T15:34:42.313676,9,27.04,2
31016165,2024-02-01T16:47:03.739295,14,2.16,1
31030292,2024-02-03T23:05:46.613574,1,36.85,2
31037274,2024-02-08T18:13:12.770387,17,54.65,2
31046771,2024-02-02T06:46:41.600242,28,36.02,5
31054525,2024-02-09T02:25:02.171815,12,47.22,4
31058889,2024-02-08T19:43:51.320026,15,20.41,3
31060463,2024-02-01T16:22:54.202136,21,82.45,5
31067073,2024-02-02T04:23:51.887330,23,49.95,1
31081713,2024-02-08T23:43:43.487314,16,107.02,4
31085827,2024-02-08T21:16:28.783133,18,11.79,2
31087474,2024-02-03T15:27:54.415033,10,6.1,1
31087810,2024-02-09T02:51:05.639036,3,26.56,1
31117384,2024-02-07T08:45:04.517246,7,8.28,1
31132408,2024-02-09T17:37:38.501018,11,6.47,2
31138316,2024-02-06T12:29:33.943199,23,63.43,4
31164376,2024-02-06T02:52:51.197470,12,40.38,5
31168479,2024-02-07T15:24:08.365167,22,82.08,4
31178772,2024-02-02T23:04:29.524696,23,39.2,1
31181826,2024-02-04T04:44:44.357965,22,45.51,4
31204745,2024-02-10T22:36:40.389748,3,59.05,4
31209624,2024-02-08T12:21:30.510296,15,109.06,5
31234171,2024-02-10T15:02:21.114371,3,18.76,4
31236770,2024-02-01T22:22:17.881984,23,45.67,3
31237585,2024-02-10T07:02:39.685899,23,2.16,1
31238026,2024-02-09T03:13:35.251865,23,9.08,1
31243871,2024-02-01T04:07:43.524324,14,28.23,4
31259988,2024-02-09T05:38:39.096477,23,20.56,2
31260508,2024-02-04T00:48:01.733223,22,19.6,1
31265762,2024-02-04T06:55:15.497218,13,38.93,4
31288282,2024-02-10T02:30:22.755852,15,6.84,1
31298834,2024-02-08T09:35:26.525215,22,14.5,1
31322236,2024-02-01T20:27:10.482817,11,44.05,3
31332427,2024-02-02T13:53:15.187673,4,48.75,1
31353256,2024-02-03T21:43:53.694535,9,14.32,2
31364354,2024-02-02T21:24:46.275853,4,64.98,3
31452600,2024-02-02T13:46:24.553553,2,50.59,3
31469608,2024-02-04T02:55:05.329949,1,8.6,1
31470924,2024-02-04T15:31:58.891645,2,32.4,2
31475286,2024-02-04T08:35:37.316890,22,64.33,4
31488180,2024-02-04T22:21:52.462752,16,3.68,2
31494536,2024-02-02T18:13:43.483594,3,13.35,2
31497860,2024-02-09T08:16:41.878128,5,12.72,1
31522848,2024-02-02T09:07:54.562611,6,90.62,5
31540275,2024-02-09T02:35:02.743082,11,92.75,5
31545311,2024-02-04T00:47:28.498136,17,19.98,1
31545613,2024-02-05T16:32:41.468816,14,59.8,4
31547349,2024-02-05T17:53:16.102854,11,55.33,4
31562897,2024-02-08T09:31:34.720952,23,46.21,2
31577017,2024-02-04T04:37:08.517690,21,23.16,2
31580599,2024-02-01T13:38:24.069751,13,29.87,3
31591062,2024-02-03T10:14:05.546169,20,6.68,1
31591096,2024-02-02T18:30:29.340626,2,30.79,2
31593089,2024-02-06T18:30:36.104588,17,84.84,4
31598190,2024-02-04T14:05:52.835077,25,55.93,5
31610231,2024-02-02T08:42:36.448326,6,9.75,1
31611661,2024-02-06T08:11:50.289406,12,40.31,2
31629564,2024-02-06T16:00:29.022734,25,45.95,2
31639546,2024-02-03T20:59:17.759372,10,88.6,2
31640037,2024-02-10T03:25:18.834018,26,105.52,5
31654199,2024-02-04T10:29:21.668204,20,11.73,1
31654506,2024-02-09T02:20:52.252701,24,20.06,3
31665498,2024-02-05T10:30:22.788872,23,35.37,2
31669394,2024-02-08T22:41:11.772701,15,147.28,5
31669995,2024-02-08T02:45:47.706514,28,23.64,3
31673968,2024-02-07T22:10:05.797164,30,39.0,1
31675036,2024-02-05T03:15:42.488669,21,51.78,3
31691192,2024-02-06T05:52:45.349987,2,13.28,1
31729854,2024-02-02T06:25:13.025286,9,5.97,1
31730220,2024-02-08T17:49:11.289388,28,47.14,4
31745781,2024-02-02T02:59:34.169019,10,67.46,3
31757552,2024-02-01T15:35:01.477113,8,6.12,1
31762831,2024-02-02T18:56:56.944165,27,111.11,5
31791802,2024-02-08T23:21:03.814213,23,6.48,1
31793145,2024-02-05T18:27:01.248083,7,67.4,2
31800891,2024-02-03T13:10:53.887754,22,40.65,3
31828611,2024-02-03T11:31:44.391135,8,9.08,1
31874917,2024-02-01T21:59:37.748902,26,65.03,5
31875318,2024-02-01T02:56:00.620221,5,103.45,3
31904796,2024-02-01T15:10:35.661538,14,38.27,3
31916198,2024-02-01T19:39:05.410156,13,31.61,2
31917075,2024-02-04T13:31:24.766519,22,45.05,2
31939222,2024-02-08T23:43:43.566364,26,30.65,5
31947132,2024-02-08T11:58:28.172670,2,101.44,5
31947516,2024-02-02T12:53:18.548180,26,3.77,1
31956784,2024-02-04T04:13:46.709960,10,77.46,5
31969588,2024-02-10T03:37:32.618348,27,68.84,4
31974818,2024-02-04T07:38:22.925784,28,6.47,1
31977016,2024-02-06T19:07:28.123252,2,39.0,1
31981134,2024-02-04T13:20:22.618607,6,35.92,2
31983086,2024-02-07T18:33:26.186774,6,73.15,4
32003194,2024-02-06T16:44:39.492224,10,39.96,1
32004201,2024-02-09T01:30:51.315675,25,82.39,5
32023044,2024-02-10T19:32:25.810296,10,18.16,1
32031478,2024-02-01T10:04:09.262440,24,19.22,3
32035069,2024-02-08T03:34:22.500114,16,44.75,2
32038845,2024-02-02T23:43:21.739272,12,18.15,3
32040229,2024-02-08T14:01:14.851450,17,15.9,1
32042198,2024-02-08T12:53:29.221159,1,55.42,3
32048549,2024-02-09T04:32:11.856727,20,81.5,3
32048867,2024-02-02T05:49:50.317460,29,78.48,4
32052729,2024-02-04T09:22:21.622851,8,16.74,2
32058246,2024-02-02T12:34:47.425364,11,1.26,1
32062538,2024-02-02T20:27:22.105765,12,44.04,2
32076319,2024-02-03T01:05:10.200360,6,25.05,5
32077377,2024-02-05T17:51:48.453964,4,35.96,1
32078899,2024-02-09T11:57:18.425147,25,10.91,2
32079528,2024-02-10T17:29:54.981302,25,97.73,5
32088802,2024-02-09T14:53:40.639016,25,20.36,3
32090888,2024-02-02T13:03:55.732728,8,33.53,5
32103904,2024-02-03T04:00:50.864346,22,3.78,1
32116088,2024-02-04T07:27:25.763175,8,65.29,4
32138904,2024-02-02T23:05:00.605294,29,61.61,4
32144616,2024-02-03T06:36:07.267226,24,23.25,2
32148283,2024-02-04T23:49:07.622891,7,52.57,4
32159424,2024-02-02T20:00:34.423918,12,57.44,4
32167756,2024-02-10T00:55:19.107983,24,120.34,4
32180112,2024-02-01T22:35:34.685570,16,32.44,2
32191209,2024-02-02T13:28:09.094935,1,34.4,2
32198981,2024-02-06T08:34:28.694547,22,49.72,4
32203179,2024-02-03T06:38:22.661632,15,23.0,4
32221620,2024-02-01T20:50:52.655125,26,16.96,2
32225517,2024-02-02T02:02:52.724012,15,23.55,2
32238858,2024-02-06T22:52:13.223108,15,37.98,4
32245992,2024-02-08T09:11:15.450623,20,57.72,4
32246754,2024-02-04T15:03:24.134492,30,58.46,4
32248922,2024-02-10T05:07:36.170244,19,37.49,4
32253637,2024-02-02T19:05:29.276060,21,46.63,2
32283160,2024-02-01T02:41:42.879823,29,59.41,3
32320349,2024-02-01T12:27:27.951677,23,34.87,2
32332751,2024-02-10T09:30:08.706028,10,58.53,3
32340237,2024-02-09T02:29:13.105359,4,11.92,2
32345137,2024-02-01T12:16:18.978335,5,53.57,5
32349346,2024-02-01T18:34:00.355799,8,40.93,3
32353266,2024-02-05T18:34:35.472214,22,37.57,3
32354106,2024-02-10T21:47:29.501137,23,76.51,4
32355207,2024-02-04T04:35:29.645541,1,35.71,3
32386114,2024-02-10T04:28:21.983963,10,53.25,5
32390772,2024-02-04T22:55:24.579270,27,48.7,2
32402611,2024-02-05T10:54:49.735259,14,76.29,5
32425370,2024-02-08T20:30:37.047642,30,62.59,4
32473863,2024-02-04T06:57:07.973571,2,6.84,1
32482043,2024-02-04T19:31:09.444463,5,43.47,2
32501340,2024-02-01T07:46:43.488950,24,19.92,1
32503179,2024-02-08T14:57:37.859730,2,18.6,2
32514654,2024-02-01T13:55:21.708691,14,79.48,5
32518227,2024-02-08T07:22:59.902081,26,44.07,3
32540625,2024-02-08T06:50:05.980240,18,79.31,4
32550032,2024-02-01T10:52:08.430852,12,123.87,5
32550099,2024-02-04T10:49:12.591870,8,38.77,3
32557910,2024-02-09T15:28:45.271682,11,24.32,3
32580244,2024-02-01T03:05:40.995705,17,5.52,1
32581359,2024-02-10T17:48:18.076952,29,66.42,3
32585717,2024-02-02T18:52:16.786786,1,48.65,3
32588188,2024-02-08T17:14:28.643103,10,72.47,3
32589207,2024-02-01T05:54:37.906299,19,65.59,4
32597207,2024-02-02T20:46:00.438651,28,64.14,4
32598095,2024-02-08T14:14:15.985287,12,56.24,4
32600179,2024-02-09T01:08:09.067622,17,7.5,1
32603772,2024-02-07T11:02:48.393581,20,47.64,5
32606637,2024-02-09T23:33:36.580055,17,16.78,2
32608823,2024-02-04T02:01:19.602083,11,49.0,1
32616878,2024-02-02T07:46:25.891428,24,7.39,2
32658057,2024-02-08T14:03:43.210376,22,11.31,1
32658140,2024-02-10T08:05:50.812693,1,22.5,1
32659596,2024-02-08T04:04:09.704278,15,60.4,3
32665478,2024-02-09T19:15:38.962722,28,14.5,1
32669739,2024-02-05T19:03:15.808289,9,2.4,1
32679190,2024-02-01T09:18:59.141278,20,66.02,4
32684619,2024-02-10T12:41:56.942494,27,39.8,4
32690253,2024-02-02T19:43:09.584837,14,13.8,1
32694891,2024-02-05T17:00:48.728454,4,46.07,3
32702852,2024-02-05T02:02:06.692688,19,72.54,5
32702871,2024-02-06T11:47:58.554412,12,24.51,3
32706988,2024-02-09T11:21:05.645975,11,65.92,4
32715153,2024-02-04T15:56:46.459738,12,31.58,3
32724722,2024-02-01T21:41:52.109209,11,57.18,3
32747165,2024-02-05T10:16:59.833840,12,39.2,1
32760826,2024-02-04T16:40:33.218025,7,17.89,2
32762477,2024-02-05T01:10:23.677380,5,13.28,1
32763608,2024-02-09T16:27:54.846893,7,18.74,2
32781383,2024-02-10T00:37:40.861414,25,102.4,5
32790457,2024-02-04T07:31:09.191516,30,48.16,3
32796515,2024-02-02T12:46:03.097976,1,39.0,1
32804758,2024-02-09T00:47:25.722802,9,62.95,4
32813470,2024-02-06T07:30:07.658983,19,104.66,4
32815659,2024-02-02T18:22:43.638617,25,26.56,1
32853284,2024-02-01T23:39:43.887525,26,19.08,1
32853671,2024-02-02T15:48:08.726562,16,20.6,1
32861865,2024-02-02T10:17:26.618798,2,52.14,4
32888313,2024-02-03T06:49:09.222842,30,47.1,4
32937650,2024-02-04T15:48:53.659217,21,19.6,1
32940916,2024-02-02T04:28:42.698971,21,39.2,1
32965894,2024-02-05T21:01:05.260038,6,14.5,1
32995183,2024-02-08T08:43:23.942835,17,25.76,1
32997468,2024-02-04T03:42:22.233813,13,16.48,1
32998361,2024-02-05T00:18:12.044596,3,71.01,4
33013115,2024-02-09T16:31:29.092430,23,69.58,2
33030970,2024-02-01T07:36:51.367672,4,68.75,2
33033907,2024-02-08T12:49:34.170019,20,3.61,2
33037900,2024-02-06T06:50:19.300789,30,8.49,4
33043786,2024-02-05T15:06:47.007494,22,59.23,5
33050698,2024-02-10T15:58:58.927243,29,61.2,2
33052111,2024-02-06T18:13:17.788587,2,56.32,5
33067818,2024-02-05T06:02:54.212386,22,35.78,2
33082485,2024-02-07T01:07:37.713533,1,31.91,2
33106132,2024-02-01T18:26:51.118146,5,107.63,5
33107086,2024-02-08T03:20:20.825759,15,9.62,1
33122354,2024-02-02T09:39:18.712292,14,44.36,3
33123373,2024-02-05T17:40:22.392845,19,15.48,2
33132122,2024-02-10T07:44:44.645608,10,12.24,1
33133282,2024-02-10T12:10:01.632439,18,43.8,3
33148365,2024-02-04T12:33:06.364386,22,25.88,1
33152868,2024-02-01T22:52:24.531495,13,9.45,1
33155429,2024-02-06T07:10:00.832323,30,55.08,5
33171803,2024-02-01T04:57:44.169900,4,26.56,1
33235049,2024-02-01T06:06:00.046090,29,54.96,5
33237009,2024-02-08T17:07:02.156299,16,11.84,1
33241388,2024-02-02T00:43:57.872494,27,88.33,3
33242502,2024-02-04T12:27:51.827136,7,50.84,3
33248785,2024-02-01T20:44:03.241891,30,47.05,1
33250336,2024-02-08T02:22:25.032293,2,14.8,1
33255746,2024-02-03T15:52:18.050148,3,84.88,3
33302919,2024-02-10T16:49:08.452288,30,38.93,3
33310579,2024-02-04T07:04:28.819487,5,32.04,4
33312202,2024-02-09T03:44:13.676866,26,124.28,5
33312994,2024-02-01T04:46:23.001597,2,22.06,2
33313319,2024-02-06T03:16:30.901994,30,29.76,3
33318462,2024-02-09T05:04:56.463721,26,19.28,3
33329912,2024-02-04T05:32:04.668274,27,19.72,1
33331443,2024-02-04T14:17:29.561032,4,77.28,4
33342525,2024-02-01T18:43:33.086788,20,51.34,5
33343080,2024-02-01T04:56:26.433145,20,14.43,1
33360872,2024-02-07T17:23:05.229571,14,62.15,3
33370740,2024-02-04T13:54:10.176815,24,71.39,4
33389873,2024-02-08T18:46:59.323943,18,13.97,2
33393092,2024-02-02T16:38:08.482791,6,12.03,2
33395270,2024-02-09T07:47:10.343323,2,30.81,2
33408080,2024-02-07T16:10:15.639413,5,67.99,4
33440978,2024-02-10T21:14:24.749746,12,30.92,2
33461666,2024-02-01T10:37:09.252035,20,2.96,1
33462290,2024-02-04T09:01:19.288324,5,83.3,4
33463810,2024-02-09T21:56:16.963770,25,38.2,5
33471654,2024-02-04T00:25:44.453462,11,26.28,2
33472449,2024-02-01T01:32:16.071301,8,17.99,3
33476341,2024-02-04T21:17:05.203497,30,68.27,4
33478221,2024-02-05T12:06:54.120733,17,108.7,3
33479306,2024-02-10T06:46:31.072478,8,18.36,1
33485350,2024-02-07T06:13:55.356293,19,2.52,1
33492895,2024-02-04T12:51:41.960361,9,41.19,3
33510221,2024-02-04T11:50:06.899956,5,7.51,1
33535168,2024-02-05T22:36:54.625556,30,77.81,4
33545895,2024-02-10T21:46:04.752494,11,84.53,5
33550085,2024-02-02T18:08:47.994365,16,76.62,4
33559203,2024-02-08T10:46:16.024464,22,42.18,2
33564854,2024-02-02T13:36:32.869269,1,22.13,2
33565666,2024-02-09T09:25:50.206767,5,77.46,2
33566686,2024-02-05T03:50:01.406311,13,49.64,4
33571027,2024-02-08T15:04:09.878478,25,27.47,3
33596597,2024-02-02T00:52:07.061698,16,61.99,4
33599531,2024-02-10T06:13:06.618115,10,28.92,5
33602502,2024-02-08T20:24:40.795427,28,66.46,2
33603701,2024-02-01T04:47:54.138229,28,53.68,2
33609626,2024-02-09T14:06:44.035893,27,71.2,3
33612218,2024-02-03T17:44:58.068465,12,41.01,3
33615207,2024-02-01T16:17:53.340550,16,99.21,5
33618489,2024-02-03T20:40:00.084426,26,16.88,1
33622829,2024-02-08T07:46:15.961884,19,90.29,4
33630446,2024-02-03T08:55:34.535359,15,90.35,4
33645445,2024-02-10T07:25:29.527945,6,110.98,5
33647204,2024-02-09T16:50:03.294169,10,35.07,4
33648710,2024-02-07T09:02:15.478433,22,34.55,3
33652078,2024-02-08T23:59:11.660937,21,52.18,2
33657536,2024-02-08T05:22:26.003195,6,18.22,2
33665130,2024-02-01T06:09:56.025365,9,82.49,4
33668064,2024-02-01T13:47:11.426401,4,18.36,1
33672093,2024-02-01T07:55:30.955549,24,28.26,2
33690247,2024-02-10T04:57:27.615223,2,20.18,2
33693539,2024-02-02T07:56:28.539576,14,65.09,4
33708812,2024-02-09T09:26:50.121995,25,23.85,1
33716526,2024-02-01T15:57:50.119024,15,15.51,4
33719007,2024-02-09T20:32:36.517461,21,57.72,3
33720353,2024-02-03T22:59:29.556775,9,50.35,3
33725002,2024-02-01T14:53:49.871843,30,19.92,1
33728770,2024-02-09T18:40:53.503903,5,35.58,2
33729745,2024-02-04T00:41:03.373603,28,57.21,3
33732694,2024-02-04T03:14:23.979445,16,14.43,1
33775130,2024-02-04T02:13:02.733109,16,4.93,1
33777414,2024-02-01T08:01:26.783370,16,5.16,1
33782689,2024-02-04T11:04:33.258755,5,83.25,5
33803717,2024-02-02T20:09:52.876661,15,43.89,3
33808233,2024-02-08T16:30:13.150445,14,26.88,3
33813408,2024-02-09T22:06:05.087286,5,43.72,4
33831730,2024-02-10T11:23:41.377837,14,57.58,3
33846484,2024-02-03T07:53:21.919731,14,57.4,5
33848688,2024-02-01T04:43:25.990879,21,39.38,3
33865378,2024-02-02T07:46:07.667974,23,18.59,2
33879282,2024-02-04T02:35:44.442060,25,8.24,1
33885941,2024-02-05T17:39:27.902073,13,13.28,1
33888588,2024-02-05T10:57:07.161287,25,34.92,1
33907900,2024-02-04T17:50:14.994783,28,67.75,5
33935533,2024-02-02T23:47:01.596136,3,4.32,1
33939594,2024-02-10T15:51:08.989799,16,30.95,3
33947483,2024-02-04T19:51:00.650841,15,29.4,1
33954071,2024-02-05T02:35:58.286185,12,3.42,1
33958271,2024-02-03T15:30:01.323599,16,29.9,2
33977085,2024-02-02T23:00:11.147884,25,41.19,3
33982542,2024-02-10T16:40:45.777644,21,53.55,3
33998482,2024-02-08T17:23:48.129442,6,12.36,1
34020075,2024-02-10T14:03:27.908406,19,47.0,2
34037242,2024-02-04T22:48:41.507936,18,24.63,2
34039076,2024-02-10T05:17:35.960884,20,56.41,3
34039533,2024-02-04T06:45:35.838739,10,41.7,2
34049537,2024-02-04T13:40:54.187849,8,62.07,3
34050896,2024-02-09T06:32:07.481562,15,72.8,5
34059283,2024-02-08T23:53:00.009034,17,39.0,1
34074378,2024-02-09T19:01:15.650698,18,7.9,2
34093035,2024-02-09T16:11:36.280904,23,41.68,3
34097133,2024-02-05T07:57:48.634732,17,37.85,4
34098450,2024-02-04T09:12:03.474921,18,82.68,5
34099988,2024-02-03T04:59:46.590084,30,43.07,2
34105674,2024-02-09T09:58:01.022049,16,102.42,5
34109410,2024-02-06T18:36:30.129857,9,61.18,4
34110923,2024-02-08T10:24:59.017947,17,31.23,4
34124161,2024-02-02T19:32:54.026135,23,40.5,5
34147434,2024-02-02T16:22:39.893085,25,51.21,4
34159403,2024-02-06T15:46:54.311664,6,41.4,2
34160479,2024-02-05T12:59:23.904409,10,57.39,5
34165375,2024-02-06T20:21:06.523882,29,45.89,4
34168829,2024-02-04T07:25:09.524384,6,45.93,2
34184285,2024-02-07T04:36:55.798097,13,44.89,2
34189087,2024-02-02T05:38:53.532778,25,36.52,2
34191903,2024-02-02T10:44:48.148205,5,108.8,4
34198597,2024-02-08T16:28:58.419191,20,53.54,3
34211500,2024-02-04T17:52:14.901774,30,32.77,4
34214017,2024-02-02T21:45:39.056749,23,43.13,4
34216259,2024-02-01T07:44:18.894053,5,47.3,5
34220779,2024-02-05T20:55:03.558709,6,105.64,5
34225002,2024-02-09T00:57:04.156024,11,64.6,4
34230790,2024-02-03T08:25:34.187345,7,9.75,1
34231203,2024-02-04T16:01:47.645914,15,66.98,4
34237534,2024-02-04T11:23:51.296662,1,88.57,5
34238158,2024-02-10T23:38:31.339614,17,48.33,2
34256116,2024-02-08T18:36:50.498771,21,18.16,1
34262379,2024-02-09T00:40:58.565856,10,26.19,1
34285950,2024-02-03T00:13:34.786341,23,50.48,4
34331224,2024-02-08T19:08:22.473659,10,39.2,1
34363986,2024-02-02T04:02:34.175752,7,77.26,3
34368606,2024-02-10T07:55:07.214788,12,4.54,1
34384527,2024-02-03T10:29:35.586912,15,10.66,2
34389699,2024-02-03T08:59:58.180235,11,47.79,5
34435847,2024-02-06T06:40:06.163558,24,49.14,3
34466248,2024-02-10T14:54:26.374596,3,75.23,3
34472024,2024-02-09T19:23:23.779620,18,64.42,4
34477059,2024-02-07T10:20:47.033769,6,16.22,2
34495246,2024-02-04T09:55:47.935141,1,112.84,4
34496384,2024-02-10T12:14:37.589085,30,26.52,3
34503530,2024-02-08T04:18:35.903590,27,92.33,5
34516616,2024-02-04T05:05:33.256755,8,46.75,3
34517255,2024-02-02T17:33:03.276778,20,55.32,5
34520737,2024-02-02T22:49:13.868243,11,74.76,3
34532857,2024-02-09T18:00:37.995975,24,29.32,2
34581659,2024-02-02T21:27:33.301815,21,26.02,2
34583470,2024-02-02T07:23:55.981883,23,49.04,4
34591261,2024-02-09T01:57:04.856525,1,6.12,1
34595970,2024-02-05T07:55:05.610707,29,114.87,4
34600241,2024-02-05T08:38:33.934962,19,39.75,5
34626034,2024-02-01T07:59:41.053303,7,82.6,3
34636367,2024-02-08T17:05:48.361181,2,9.86,1
34650594,2024-02-01T10:09:45.155827,19,19.72,1
34664280,2024-02-09T19:31:05.188381,24,80.12,4
34666901,2024-02-02T21:01:45.489341,26,39.75,1
